tide_id,water_level_m,direction_from_deg,period_s,matrix_row,matrix_col,transfer_coefficient
tide_mid,0.0,180.0,22.5,11,1,0.3121945487690161
tide_mid,0.0,180.0,20.5,11,2,0.3116331454383279
tide_mid,0.0,180.0,18.5,11,3,0.30913930407320356
tide_mid,0.0,180.0,16.5,11,4,0.3048037256444922
tide_mid,0.0,180.0,15.0,11,5,0.3008965769481464
tide_mid,0.0,180.0,14.0,11,6,0.2985156415889896
tide_mid,0.0,180.0,12.5,11,7,0.2968313192964356
tide_mid,0.0,180.0,11.0,11,8,0.2994962263803167
tide_mid,0.0,180.0,10.0,11,9,0.3040651988415204
tide_mid,0.0,180.0,9.0,11,10,0.31119254399729424
tide_mid,0.0,180.0,8.0,11,11,0.32135812421536425
tide_mid,0.0,180.0,7.5,11,12,0.32779914297792456
tide_mid,0.0,180.0,7.0,11,13,0.3353185206277052
tide_mid,0.0,180.0,6.5,11,14,0.34410988399246656
tide_mid,0.0,180.0,6.0,11,15,0.35445792159668277
tide_mid,0.0,180.0,5.0,11,16,0.3818094560907974
tide_mid,0.0,180.0,4.0,11,17,0.42340871344347875
tide_mid,0.0,195.0,24.0,12,0,0.4487984738646411
tide_mid,0.0,195.0,22.5,12,1,0.4535240813748138
tide_mid,0.0,195.0,20.5,12,2,0.4578365560436066
tide_mid,0.0,195.0,18.5,12,3,0.45914972215172845
tide_mid,0.0,195.0,16.5,12,4,0.45735917616818944
tide_mid,0.0,195.0,15.0,12,5,0.4546055681954464
tide_mid,0.0,195.0,14.0,12,6,0.4526241804910742
tide_mid,0.0,195.0,12.5,12,7,0.45050600626286674
tide_mid,0.0,195.0,11.0,12,8,0.4509720097590235
tide_mid,0.0,195.0,10.0,12,9,0.4536005697124146
tide_mid,0.0,195.0,9.0,12,10,0.4586919997982828
tide_mid,0.0,195.0,8.0,12,11,0.4668293167987201
tide_mid,0.0,195.0,7.5,12,12,0.47226775945589194
tide_mid,0.0,195.0,7.0,12,13,0.4787809468275135
tide_mid,0.0,195.0,6.5,12,14,0.48653239470097964
tide_mid,0.0,195.0,6.0,12,15,0.49573680498762807
tide_mid,0.0,195.0,5.0,12,16,0.5197163051137472
tide_mid,0.0,195.0,4.0,12,17,0.5538712828322407
tide_mid,0.0,210.0,24.0,13,0,0.5897077286381828
tide_mid,0.0,210.0,22.5,13,1,0.6001268099716582
tide_mid,0.0,210.0,20.5,13,2,0.6121552746796435
tide_mid,0.0,210.0,18.5,13,3,0.6195061092082796
tide_mid,0.0,210.0,16.5,13,4,0.6231820097789776
tide_mid,0.0,210.0,15.0,13,5,0.6243088377985203
tide_mid,0.0,210.0,14.0,13,6,0.6246105790441593
tide_mid,0.0,210.0,12.5,13,7,0.6250042888008371
tide_mid,0.0,210.0,11.0,13,8,0.6263132051237358
tide_mid,0.0,210.0,10.0,13,9,0.6283673648611516
tide_mid,0.0,210.0,9.0,13,10,0.6319296374165059
tide_mid,0.0,210.0,8.0,13,11,0.6375819014962002
tide_mid,0.0,210.0,7.5,13,12,0.6414138701071146
tide_mid,0.0,210.0,7.0,13,13,0.6460641735492042
tide_mid,0.0,210.0,6.5,13,14,0.6516708449828078
tide_mid,0.0,210.0,6.0,13,15,0.6584014621222524
tide_mid,0.0,210.0,5.0,13,16,0.6760948708528254
tide_mid,0.0,210.0,4.0,13,17,0.701376842877327
tide_mid,0.0,225.0,24.0,14,0,0.7032982773825516
tide_mid,0.0,225.0,22.5,14,1,0.7178883250530174
tide_mid,0.0,225.0,20.5,14,2,0.736815555108536
tide_mid,0.0,225.0,18.5,14,3,0.754054524987464
tide_mid,0.0,225.0,16.5,14,4,0.7689332170083956
tide_mid,0.0,225.0,15.0,14,5,0.7784767169797198
tide_mid,0.0,225.0,14.0,14,6,0.7840941917733677
tide_mid,0.0,225.0,12.5,14,7,0.7914967441886837
tide_mid,0.0,225.0,11.0,14,8,0.7979188742275356
tide_mid,0.0,225.0,10.0,14,9,0.8019083808940828
tide_mid,0.0,225.0,9.0,14,10,0.8059635418658635
tide_mid,0.0,225.0,8.0,14,11,0.8104830710612811
tide_mid,0.0,225.0,7.5,14,12,0.8130911919283164
tide_mid,0.0,225.0,7.0,14,13,0.8160553062284726
tide_mid,0.0,225.0,6.5,14,14,0.8194936160811218
tide_mid,0.0,225.0,6.0,14,15,0.823550062547428
tide_mid,0.0,225.0,5.0,14,16,0.8342572390347
tide_mid,0.0,225.0,4.0,14,17,0.8501080596591682
tide_mid,0.0,240.0,24.0,15,0,0.7863831591409355
tide_mid,0.0,240.0,22.5,15,1,0.8050956612636705
tide_mid,0.0,240.0,20.5,15,2,0.8317703574586484
tide_mid,0.0,240.0,18.5,15,3,0.8597887045752888
tide_mid,0.0,240.0,16.5,15,4,0.8880217450801956
tide_mid,0.0,240.0,15.0,15,5,0.9083720162475248
tide_mid,0.0,240.0,14.0,15,6,0.9210842404147466
tide_mid,0.0,240.0,12.5,15,7,0.9382056649237092
tide_mid,0.0,240.0,11.0,15,8,0.9522672463340178
tide_mid,0.0,240.0,10.0,15,9,0.9596643571758603
tide_mid,0.0,240.0,9.0,15,10,0.9654455237324806
tide_mid,0.0,240.0,8.0,15,11,0.9697735374579695
tide_mid,0.0,240.0,7.5,15,12,0.9715072606553039
tide_mid,0.0,240.0,7.0,15,13,0.9730523189625511
tide_mid,0.0,240.0,6.5,15,14,0.9745110320318271
tide_mid,0.0,240.0,6.0,15,15,0.9760136032033722
tide_mid,0.0,240.0,5.0,15,16,0.979844983447311
tide_mid,0.0,240.0,4.0,15,17,0.9864073687471895
tide_mid,0.0,255.0,24.0,16,0,0.8496121106357746
tide_mid,0.0,255.0,22.5,16,1,0.872580082341591
tide_mid,0.0,255.0,20.5,16,2,0.9076227700203376
tide_mid,0.0,255.0,18.5,16,3,0.9472384258165276
tide_mid,0.0,255.0,16.5,16,4,0.9895642477170923
tide_mid,0.0,255.0,15.0,16,5,1.0210003132406642
tide_mid,0.0,255.0,14.0,16,6,1.0407315160946753
tide_mid,0.0,255.0,12.5,16,7,1.0669435736925952
tide_mid,0.0,255.0,11.0,16,8,1.0874354143715745
tide_mid,0.0,255.0,10.0,16,9,1.09723274211098
tide_mid,0.0,255.0,9.0,16,10,1.1037040938793217
tide_mid,0.0,255.0,8.0,16,11,1.1068987078053814
tide_mid,0.0,255.0,7.5,16,12,1.1073577673544486
tide_mid,0.0,255.0,7.0,16,13,1.1071474384611895
tide_mid,0.0,255.0,6.5,16,14,1.10636569888893
tide_mid,0.0,255.0,6.0,16,15,1.1051403552013066
tide_mid,0.0,255.0,5.0,16,16,1.1020593113283608
tide_mid,0.0,255.0,4.0,16,17,1.0998448135345997
tide_mid,0.0,270.0,24.0,17,0,0.9065196827826518
tide_mid,0.0,270.0,22.5,17,1,0.9328557587174082
tide_mid,0.0,270.0,20.5,17,2,0.9762450780940102
tide_mid,0.0,270.0,18.5,17,3,1.0287994977064034
tide_mid,0.0,270.0,16.5,17,4,1.086112967284687
tide_mid,0.0,270.0,15.0,17,5,1.127303606205424
tide_mid,0.0,270.0,14.0,17,6,1.1518898177828878
tide_mid,0.0,270.0,12.5,17,7,1.182392618143623
tide_mid,0.0,270.0,11.0,17,8,1.2036240817662458
tide_mid,0.0,270.0,10.0,17,9,1.2121168367503055
tide_mid,0.0,270.0,9.0,17,10,1.2159878627885012
tide_mid,0.0,270.0,8.0,17,11,1.215386475879848
tide_mid,0.0,270.0,7.5,17,12,1.2135214297397843
tide_mid,0.0,270.0,7.0,17,13,1.2107103001334443
tide_mid,0.0,270.0,6.5,17,14,1.207054224791886
tide_mid,0.0,270.0,6.0,17,15,1.2026833292576062
tide_mid,0.0,270.0,5.0,17,16,1.1925152874247564
tide_mid,0.0,270.0,4.0,17,17,1.1822618121342992
tide_mid,0.0,285.0,24.0,18,0,0.9762096347621085
tide_mid,0.0,285.0,22.5,18,1,1.001368563833951
tide_mid,0.0,285.0,20.5,18,2,1.0488819047663798
tide_mid,0.0,285.0,18.5,18,3,1.1179825541468986
tide_mid,0.0,285.0,16.5,18,4,1.190722190161138
tide_mid,0.0,285.0,15.0,18,5,1.2335502094319142
tide_mid,0.0,285.0,14.0,18,6,1.2556320796726248
tide_mid,0.0,285.0,12.5,18,7,1.2796086355269876
tide_mid,0.0,285.0,11.0,18,8,1.2926687666247605
tide_mid,0.0,285.0,10.0,18,9,1.2952904032697687
tide_mid,0.0,285.0,9.0,18,10,1.29313178451984
tide_mid,0.0,285.0,8.0,18,11,1.2864150422661118
tide_mid,0.0,285.0,7.5,18,12,1.2814651608582084
tide_mid,0.0,285.0,7.0,18,13,1.2755462052252984
tide_mid,0.0,285.0,6.5,18,14,1.2687519831512533
tide_mid,0.0,285.0,6.0,18,15,1.2612041192897099
tide_mid,0.0,285.0,5.0,18,16,1.2445448779865642
tide_mid,0.0,285.0,4.0,18,17,1.2276965274659992
tide_mid,0.0,300.0,24.0,19,0,1.092592501428484
tide_mid,0.0,300.0,22.5,19,1,1.117681726093324
tide_mid,0.0,300.0,20.5,19,2,1.162081720640437
tide_mid,0.0,300.0,18.5,19,3,1.2202277084135107
tide_mid,0.0,300.0,16.5,19,4,1.2777890935813658
tide_mid,0.0,300.0,15.0,19,5,1.3085340348525045
tide_mid,0.0,300.0,14.0,19,6,1.3223681567153511
tide_mid,0.0,300.0,12.5,19,7,1.3340909672109487
tide_mid,0.0,300.0,11.0,19,8,1.3356677377401829
tide_mid,0.0,300.0,10.0,19,9,1.3313399044772403
tide_mid,0.0,300.0,9.0,19,10,1.3228901508564632
tide_mid,0.0,300.0,8.0,19,11,1.3105250588184723
tide_mid,0.0,300.0,7.5,19,12,1.3029642197940563
tide_mid,0.0,300.0,7.0,19,13,1.2945526256282147
tide_mid,0.0,300.0,6.5,19,14,1.285362558796695
tide_mid,0.0,300.0,6.0,19,15,1.275493917361631
tide_mid,0.0,300.0,5.0,19,16,1.254358237229829
tide_mid,0.0,300.0,4.0,19,17,1.2333328110349537
tide_mid,0.0,315.0,24.0,20,0,1.2209279792558299
tide_mid,0.0,315.0,22.5,20,1,1.2422691502453493
tide_mid,0.0,315.0,20.5,20,2,1.2719918381111794
tide_mid,0.0,315.0,18.5,20,3,1.3001611519035454
tide_mid,0.0,315.0,16.5,20,4,1.3219045139987031
tide_mid,0.0,315.0,15.0,20,5,1.3312861681502417
tide_mid,0.0,315.0,14.0,20,6,1.3337121393727367
tide_mid,0.0,315.0,12.5,20,7,1.3315944446312287
tide_mid,0.0,315.0,11.0,20,8,1.3227733420385843
tide_mid,0.0,315.0,10.0,20,9,1.3132191868624763
tide_mid,0.0,315.0,9.0,20,10,1.3007207087217907
tide_mid,0.0,315.0,8.0,20,11,1.2852832945948052
tide_mid,0.0,315.0,7.5,20,12,1.276479072354559
tide_mid,0.0,315.0,7.0,20,13,1.26697529743613
tide_mid,0.0,315.0,6.5,20,14,1.2568091757097273
tide_mid,0.0,315.0,6.0,20,15,1.2460463102871158
tide_mid,0.0,315.0,5.0,20,16,1.223269214126554
tide_mid,0.0,315.0,4.0,20,17,1.200898176864328
tide_mid,0.0,330.0,24.0,21,0,1.2983240528034754
tide_mid,0.0,330.0,22.5,21,1,1.3139047472296617
tide_mid,0.0,330.0,20.5,21,2,1.3305549854990666
tide_mid,0.0,330.0,18.5,21,3,1.3339495557843226
tide_mid,0.0,330.0,16.5,21,4,1.3213972993603949
tide_mid,0.0,330.0,15.0,21,5,1.3061672820172392
tide_mid,0.0,330.0,14.0,21,6,1.295414876624318
tide_mid,0.0,330.0,12.5,21,7,1.2795762986931467
tide_mid,0.0,330.0,11.0,21,8,1.2624545499750974
tide_mid,0.0,330.0,10.0,21,9,1.2495129759577637
tide_mid,0.0,330.0,9.0,21,10,1.235010284598463
tide_mid,0.0,330.0,8.0,21,11,1.2187423371662418
tide_mid,0.0,330.0,7.5,21,12,1.2098921039734951
tide_mid,0.0,330.0,7.0,21,13,1.2005412308568335
tide_mid,0.0,330.0,6.5,21,14,1.1906828996209216
tide_mid,0.0,330.0,6.0,21,15,1.1803321398857793
tide_mid,0.0,330.0,5.0,21,16,1.1584936002189612
tide_mid,0.0,330.0,4.0,21,17,1.137187154233097
tide_mid,0.0,345.0,24.0,22,0,1.2877339830269743
tide_mid,0.0,345.0,22.5,22,1,1.29499029657967
tide_mid,0.0,345.0,20.5,22,2,1.2972019932413508
tide_mid,0.0,345.0,18.5,22,3,1.2867150015638482
tide_mid,0.0,345.0,16.5,22,4,1.2616244713568125
tide_mid,0.0,345.0,15.0,22,5,1.2361221613542868
tide_mid,0.0,345.0,14.0,22,6,1.2187300416663334
tide_mid,0.0,345.0,12.5,22,7,1.194125903491698
tide_mid,0.0,345.0,11.0,22,8,1.1703662042747038
tide_mid,0.0,345.0,10.0,22,9,1.1546090422997106
tide_mid,0.0,345.0,9.0,22,10,1.1388080368486087
tide_mid,0.0,345.0,8.0,22,11,1.122850576364101
tide_mid,0.0,345.0,7.5,22,12,1.114747092132053
tide_mid,0.0,345.0,7.0,22,13,1.1065024360914086
tide_mid,0.0,345.0,6.5,22,14,1.098057569633358
tide_mid,0.0,345.0,6.0,22,15,1.0893482096234628
tide_mid,0.0,345.0,5.0,22,16,1.071019988085839
tide_mid,0.0,345.0,4.0,22,17,1.052840309463321
tide_mid,0.0,360.0,24.0,23,0,1.1934262341927253
tide_mid,0.0,360.0,22.5,23,1,1.196145651729743
tide_mid,0.0,360.0,20.5,23,2,1.1924171879363668
tide_mid,0.0,360.0,18.5,23,3,1.1775553353394783
tide_mid,0.0,360.0,16.5,23,4,1.1509733156377262
tide_mid,0.0,360.0,15.0,23,5,1.1250064748504163
tide_mid,0.0,360.0,14.0,23,6,1.106030107853695
tide_mid,0.0,360.0,12.5,23,7,1.076940947693537
tide_mid,0.0,360.0,11.0,23,8,1.0490809655774864
tide_mid,0.0,360.0,10.0,23,9,1.0320653754539157
tide_mid,0.0,360.0,9.0,23,10,1.0167643517307825
tide_mid,0.0,360.0,8.0,23,11,1.0034234611399744
tide_mid,0.0,360.0,7.5,23,12,0.9974898751026546
tide_mid,0.0,360.0,7.0,23,13,0.991987627362132
tide_mid,0.0,360.0,6.5,23,14,0.9868135625221282
tide_mid,0.0,360.0,6.0,23,15,0.9818056776652071
tide_mid,0.0,360.0,5.0,23,16,0.9714062399219192
tide_mid,0.0,360.0,4.0,23,17,0.9598134186703287
tide_high,1.5,15.0,24.0,0,0,1.0302778760674882
tide_high,1.5,15.0,22.5,0,1,1.0302771329665878
tide_high,1.5,15.0,20.5,0,2,1.0254919262766466
tide_high,1.5,15.0,18.5,0,3,1.0116669747279117
tide_high,1.5,15.0,16.5,0,4,0.9904448396950908
tide_high,1.5,15.0,15.0,0,5,0.9712041044677258
tide_high,1.5,15.0,14.0,0,6,0.9575233174262116
tide_high,1.5,15.0,12.5,0,7,0.9371162029877039
tide_high,1.5,15.0,11.0,0,8,0.9191137454403134
tide_high,1.5,15.0,10.0,0,9,0.9100232874201596
tide_high,1.5,15.0,9.0,0,10,0.9045375889986412
tide_high,1.5,15.0,8.0,0,11,0.9037268429438087
tide_high,1.5,15.0,7.5,0,12,0.9053141955012537
tide_high,1.5,15.0,7.0,0,13,0.9082414371475614
tide_high,1.5,15.0,6.5,0,14,0.9123701030273618
tide_high,1.5,15.0,6.0,0,15,0.9173645570151577
tide_high,1.5,15.0,5.0,0,16,0.9272736649913345
tide_high,1.5,15.0,4.0,0,17,0.9324408668905046
tide_high,1.5,30.0,24.0,1,0,0.8263626627313023
tide_high,1.5,30.0,22.5,1,1,0.8226813939127814
tide_high,1.5,30.0,20.5,1,2,0.8144290508224808
tide_high,1.5,30.0,18.5,1,3,0.8013783314811765
tide_high,1.5,30.0,16.5,1,4,0.7835008441068217
tide_high,1.5,30.0,15.0,1,5,0.767840857832076
tide_high,1.5,30.0,14.0,1,6,0.7570746805107407
tide_high,1.5,30.0,12.5,1,7,0.7421160427149504
tide_high,1.5,30.0,11.0,1,8,0.7316539857988897
tide_high,1.5,30.0,10.0,1,9,0.729507894473928
tide_high,1.5,30.0,9.0,1,10,0.7332830732017278
tide_high,1.5,30.0,8.0,1,11,0.7449603639818226
tide_high,1.5,30.0,7.5,1,12,0.7543600730412339
tide_high,1.5,30.0,7.0,1,13,0.7663670891704851
tide_high,1.5,30.0,6.5,1,14,0.7810016731976147
tide_high,1.5,30.0,6.0,1,15,0.7980022264110507
tide_high,1.5,30.0,5.0,1,16,0.8346303218238973
tide_high,1.5,30.0,4.0,1,17,0.8590868986352536
tide_high,1.5,45.0,24.0,2,0,0.6214660971814763
tide_high,1.5,45.0,22.5,2,1,0.6155388351820127
tide_high,1.5,45.0,20.5,2,2,0.6060596543377317
tide_high,1.5,45.0,18.5,2,3,0.5944530309341
tide_high,1.5,45.0,16.5,2,4,0.580449662547508
tide_high,1.5,45.0,15.0,2,5,0.5686202214729952
tide_high,1.5,45.0,14.0,2,6,0.5606220557635824
tide_high,1.5,45.0,12.5,2,7,0.5502977762367848
tide_high,1.5,45.0,11.0,2,8,0.5461137576608956
tide_high,1.5,45.0,10.0,2,9,0.549942428917773
tide_high,1.5,45.0,9.0,2,10,0.5616585393758848
tide_high,1.5,45.0,8.0,2,11,0.5836809009475543
tide_high,1.5,45.0,7.5,2,12,0.5993907143569497
tide_high,1.5,45.0,7.0,2,13,0.618670056664303
tide_high,1.5,45.0,6.5,2,14,0.6417194710750618
tide_high,1.5,45.0,6.0,2,15,0.6684227062557909
tide_high,1.5,45.0,5.0,2,16,0.7279882360365751
tide_high,1.5,45.0,4.0,2,17,0.7727580809881417
tide_high,1.5,60.0,24.0,3,0,0.4633549407727644
tide_high,1.5,60.0,22.5,3,1,0.45795224269932366
tide_high,1.5,60.0,20.5,3,2,0.4516413475069881
tide_high,1.5,60.0,18.5,3,3,0.4464458993945508
tide_high,1.5,60.0,16.5,3,4,0.4407672546951702
tide_high,1.5,60.0,15.0,3,5,0.4341589388536689
tide_high,1.5,60.0,14.0,3,6,0.4280253835329819
tide_high,1.5,60.0,12.5,3,7,0.4177100721109489
tide_high,1.5,60.0,11.0,3,8,0.41378229463684923
tide_high,1.5,60.0,10.0,3,9,0.42025760683525026
tide_high,1.5,60.0,9.0,3,10,0.4353006984231328
tide_high,1.5,60.0,8.0,3,11,0.459894963149971
tide_high,1.5,60.0,7.5,3,12,0.47679993499023865
tide_high,1.5,60.0,7.0,3,13,0.49767664444124854
tide_high,1.5,60.0,6.5,3,14,0.5231716600180467
tide_high,1.5,60.0,6.0,3,15,0.5533246757410276
tide_high,1.5,60.0,5.0,3,16,0.6220202279369567
tide_high,1.5,60.0,4.0,3,17,0.6854859060579289
tide_high,1.5,75.0,24.0,4,0,0.39005328149432794
tide_high,1.5,75.0,22.5,4,1,0.3880679793357793
tide_high,1.5,75.0,20.5,4,2,0.3914039368104275
tide_high,1.5,75.0,18.5,4,3,0.40520190473106976
tide_high,1.5,75.0,16.5,4,4,0.4240336258717321
tide_high,1.5,75.0,15.0,4,5,0.43343434508232126
tide_high,1.5,75.0,14.0,4,6,0.43403422717745777
tide_high,1.5,75.0,12.5,4,7,0.42416781093968525
tide_high,1.5,75.0,11.0,4,8,0.4126805346088632
tide_high,1.5,75.0,10.0,4,9,0.41520935023906125
tide_high,1.5,75.0,9.0,4,10,0.4201229168468189
tide_high,1.5,75.0,8.0,4,11,0.43195728021199353
tide_high,1.5,75.0,7.5,4,12,0.44283811986437094
tide_high,1.5,75.0,7.0,4,13,0.4577322893018215
tide_high,1.5,75.0,6.5,4,14,0.4793401432184121
tide_high,1.5,75.0,6.0,4,15,0.5088894433394211
tide_high,1.5,75.0,5.0,4,16,0.5739916157706092
tide_high,1.5,75.0,4.0,4,17,0.6339166152964457
tide_high,1.5,90.0,24.0,5,0,0.433455182941209
tide_high,1.5,90.0,22.5,5,1,0.44246159898150283
tide_high,1.5,90.0,20.5,5,2,0.46259016735385194
tide_high,1.5,90.0,18.5,5,3,0.500526769369223
tide_high,1.5,90.0,16.5,5,4,0.547272753687619
tide_high,1.5,90.0,15.0,5,5,0.5779243073700788
tide_high,1.5,90.0,14.0,5,6,0.5901918773385104
tide_high,1.5,90.0,12.5,5,7,0.5863672330367167
tide_high,1.5,90.0,11.0,5,8,0.5641373077951202
tide_high,1.5,90.0,10.0,5,9,0.5438067792125585
tide_high,1.5,90.0,9.0,5,10,0.5172605870218074
tide_high,1.5,90.0,8.0,5,11,0.5150782712561075
tide_high,1.5,90.0,7.5,5,12,0.5246540924518808
tide_high,1.5,90.0,7.0,5,13,0.5381286652783914
tide_high,1.5,90.0,6.5,5,14,0.5515252420981687
tide_high,1.5,90.0,6.0,5,15,0.5649784028418567
tide_high,1.5,90.0,5.0,5,16,0.5951033705770781
tide_high,1.5,90.0,4.0,5,17,0.6260114112689663
tide_high,1.5,105.0,24.0,6,0,0.5434930958179414
tide_high,1.5,105.0,22.5,6,1,0.5723871081215808
tide_high,1.5,105.0,20.5,6,2,0.6116240669323907
tide_high,1.5,105.0,18.5,6,3,0.6481875541181985
tide_high,1.5,105.0,16.5,6,4,0.6809540396884146
tide_high,1.5,105.0,15.0,6,5,0.7007479956212785
tide_high,1.5,105.0,14.0,6,6,0.7068392531969747
tide_high,1.5,105.0,12.5,6,7,0.6934886304423502
tide_high,1.5,105.0,11.0,6,8,0.6596976939146626
tide_high,1.5,105.0,10.0,6,9,0.6434774808889632
tide_high,1.5,105.0,9.0,6,10,0.6199511830687361
tide_high,1.5,105.0,8.0,6,11,0.5949962403696261
tide_high,1.5,105.0,7.5,6,12,0.593818787599508
tide_high,1.5,105.0,7.0,6,13,0.6031658420859134
tide_high,1.5,105.0,6.5,6,14,0.6159560952866114
tide_high,1.5,105.0,6.0,6,15,0.6252354746902864
tide_high,1.5,105.0,5.0,6,16,0.6318771803203045
tide_high,1.5,105.0,4.0,6,17,0.636000284505845
tide_high,1.5,120.0,24.0,7,0,0.5544295659235026
tide_high,1.5,120.0,22.5,7,1,0.5911202068583279
tide_high,1.5,120.0,20.5,7,2,0.6386987214384261
tide_high,1.5,120.0,18.5,7,3,0.6539483341071262
tide_high,1.5,120.0,16.5,7,4,0.6609363338401533
tide_high,1.5,120.0,15.0,7,5,0.6649855437625232
tide_high,1.5,120.0,14.0,7,6,0.6657788551223951
tide_high,1.5,120.0,12.5,7,7,0.6616800492751098
tide_high,1.5,120.0,11.0,7,8,0.650234941687422
tide_high,1.5,120.0,10.0,7,9,0.637651609233779
tide_high,1.5,120.0,9.0,7,10,0.6194051562416707
tide_high,1.5,120.0,8.0,7,11,0.6033199955980182
tide_high,1.5,120.0,7.5,7,12,0.6027713672605306
tide_high,1.5,120.0,7.0,7,13,0.609137483095548
tide_high,1.5,120.0,6.5,7,14,0.6194334023957868
tide_high,1.5,120.0,6.0,7,15,0.6286074052494657
tide_high,1.5,120.0,5.0,7,16,0.6363733398612288
tide_high,1.5,120.0,4.0,7,17,0.637020696102145
tide_high,1.5,135.0,24.0,8,0,0.4103042147385292
tide_high,1.5,135.0,22.5,8,1,0.41664359254575034
tide_high,1.5,135.0,20.5,8,2,0.426989911837258
tide_high,1.5,135.0,18.5,8,3,0.4605746271084774
tide_high,1.5,135.0,16.5,8,4,0.49542684747314736
tide_high,1.5,135.0,15.0,8,5,0.5168004229220644
tide_high,1.5,135.0,14.0,8,6,0.5283502648175094
tide_high,1.5,135.0,12.5,8,7,0.5415167170470934
tide_high,1.5,135.0,11.0,8,8,0.5499030402804199
tide_high,1.5,135.0,10.0,8,9,0.5534000856578287
tide_high,1.5,135.0,9.0,8,10,0.5566796187119576
tide_high,1.5,135.0,8.0,8,11,0.5629319783579518
tide_high,1.5,135.0,7.5,8,12,0.5685286604393265
tide_high,1.5,135.0,7.0,8,13,0.5762018408387153
tide_high,1.5,135.0,6.5,8,14,0.5856962164434596
tide_high,1.5,135.0,6.0,8,15,0.596204512208331
tide_high,1.5,135.0,5.0,8,16,0.6153983058260453
tide_high,1.5,135.0,4.0,8,17,0.6283610881548829
tide_high,1.5,150.0,24.0,9,0,0.33055866689018565
tide_high,1.5,150.0,22.5,9,1,0.33255080130448444
tide_high,1.5,150.0,20.5,9,2,0.33936351714335844
tide_high,1.5,150.0,18.5,9,3,0.35388395127306405
tide_high,1.5,150.0,16.5,9,4,0.375311133592211
tide_high,1.5,150.0,15.0,9,5,0.3936475988474055
tide_high,1.5,150.0,14.0,9,6,0.40638668095726826
tide_high,1.5,150.0,12.5,9,7,0.4265150898276131
tide_high,1.5,150.0,11.0,9,8,0.4489931736226618
tide_high,1.5,150.0,10.0,9,9,0.4660612329020686
tide_high,1.5,150.0,9.0,9,10,0.4854975570683284
tide_high,1.5,150.0,8.0,9,11,0.5082318499441794
tide_high,1.5,150.0,7.5,9,12,0.5211765400277812
tide_high,1.5,150.0,7.0,9,13,0.5352914530349513
tide_high,1.5,150.0,6.5,9,14,0.5505337543201914
tide_high,1.5,150.0,6.0,9,15,0.5666761639156932
tide_high,1.5,150.0,5.0,9,16,0.5994786925368594
tide_high,1.5,150.0,4.0,9,17,0.6274393353832548
tide_high,1.5,165.0,24.0,10,0,0.34489710312460353
tide_high,1.5,165.0,22.5,10,1,0.345943385233594
tide_high,1.5,165.0,20.5,10,2,0.34790202837236794
tide_high,1.5,165.0,18.5,10,3,0.3494808784189014
tide_high,1.5,165.0,16.5,10,4,0.3516716393553079
tide_high,1.5,165.0,15.0,10,5,0.35543716954213256
tide_high,1.5,165.0,14.0,10,6,0.36016468662131373
tide_high,1.5,165.0,12.5,10,7,0.3743270091523021
tide_high,1.5,165.0,11.0,10,8,0.40112199705128404
tide_high,1.5,165.0,10.0,10,9,0.4255589771452666
tide_high,1.5,165.0,9.0,10,10,0.4543728248893082
tide_high,1.5,165.0,8.0,10,11,0.4872976192393903
tide_high,1.5,165.0,7.5,10,12,0.5053256861127191
tide_high,1.5,165.0,7.0,10,13,0.5244260788451802
tide_high,1.5,165.0,6.5,10,14,0.5445949999651014
tide_high,1.5,165.0,6.0,10,15,0.5657651707026363
tide_high,1.5,165.0,5.0,10,16,0.6099750045845505
tide_high,1.5,165.0,4.0,10,17,0.6488695763651879
tide_high,1.5,180.0,24.0,11,0,0.42260714850559333
tide_high,1.5,180.0,22.5,11,1,0.4234092634091673
tide_high,1.5,180.0,20.5,11,2,0.4227385933949144
tide_high,1.5,180.0,18.5,11,3,0.4195123556692457
tide_high,1.5,180.0,16.5,11,4,0.4140434982090593
tide_high,1.5,180.0,15.0,11,5,0.41004017950509386
tide_high,1.5,180.0,14.0,11,6,0.4090806130679763
tide_high,1.5,180.0,12.5,11,7,0.416049107338214
tide_high,1.5,180.0,11.0,11,8,0.43991691220672013
tide_high,1.5,180.0,10.0,11,9,0.46367389373592527
tide_high,1.5,180.0,9.0,11,10,0.4925555538708881
tide_high,1.5,180.0,8.0,11,11,0.5261859885904547
tide_high,1.5,180.0,7.5,11,12,0.5447384836955389
tide_high,1.5,180.0,7.0,11,13,0.5644341158632935
tide_high,1.5,180.0,6.5,11,14,0.5852410598098374
tide_high,1.5,180.0,6.0,11,15,0.6070746083047771
tide_high,1.5,180.0,5.0,11,16,0.6528439683680998
tide_high,1.5,180.0,4.0,11,17,0.6979368958044501
tide_high,1.5,195.0,24.0,12,0,0.543777342775523
tide_high,1.5,195.0,22.5,12,1,0.5479412037280924
tide_high,1.5,195.0,20.5,12,2,0.55088349169535
tide_high,1.5,195.0,18.5,12,3,0.5498383015065667
tide_high,1.5,195.0,16.5,12,4,0.5455883438985722
tide_high,1.5,195.0,15.0,12,5,0.5424635630042789
tide_high,1.5,195.0,14.0,12,6,0.5419104653100151
tide_high,1.5,195.0,12.5,12,7,0.5461805042835355
tide_high,1.5,195.0,11.0,12,8,0.5599675034106264
tide_high,1.5,195.0,10.0,12,9,0.5756627321877903
